what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1442058693881
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1442058693882
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1442058694723
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1442058695129
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1442058695202
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1442058695646
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1442058706973
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1442058746885
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1442058848131
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1442058851880
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1442058854907
started,bundle,org.testng.eclipse,6.9.5.201508210528,"org.testng.eclipse",1442058856810
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1442058857465
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1442058857518
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1442058857788
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1442058857966
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442058881271
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442059551157
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442059553069
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442059561903
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442059586635
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442059587025
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442059592877
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442072014292
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442072349524
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442072350373
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442078297492
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1442078300499
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1442078301363
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1442078305124
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1442078355581
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1442078355851
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442078360461
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442078366243
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1442078372813
